Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-1486.62	-1582.522	95.90249	0.5720495	0.6407936	4.479013
6	-1482.781	-1577.916	95.13475	0.7456391	0.7258527	4.749001
12	-1482.069	-1579.374	97.30516	0.8880548	0.3866724	3.737731
18	-1486.639	-1580.627	93.98732	0.7464587	0.7795271	5.348626
24	-1481.282	-1577.487	96.20505	0.7891002	0.6089267	4.210845
30	-1480.169	-1575.704	95.53535	0.9269365	0.7522559	4.403807
36	-1481.769	-1576.011	94.24207	0.7186868	0.7522559	5.241652
42	-1500.388	-1594.602	94.2135	0.7029721	0.7641837	5.258036
48	-1506.539	-1601.711	95.17253	0.8221174	0.6149675	4.768443
54	-1486.85	-1581.044	94.19433	0.591529	0.7127756	5.365647
60	-1492.511	-1588.384	95.87241	0.6406848	0.6254296	4.469411
66	-1492.281	-1585.809	93.52814	0.4777424	0.4625655	5.997501
72	-1489.628	-1583.79	94.16199	0.6428856	0.4689946	5.554011
78	-1483.427	-1578.184	94.75702	0.7653066	0.7446211	4.935509
84	-1491.69	-1586.438	94.74808	0.4316345	0.4219156	5.394174
90	-1490.931	-1585.647	94.71533	0.2669014	0.5376688	5.394174
96	-1492.14	-1585.633	93.49326	0.4773051	0.7868924	5.763138
102	-1501.281	-1594.365	93.08445	0.5272483	0.9450048	5.863005
108	-1494.877	-1589.384	94.50754	0.5087096	0.7804589	5.191968
114	-1502.644	-1597.561	94.91675	0.8478819	1.02836	4.625932
120	-1496.053	-1591.108	95.05512	1.072288	0.7046651	4.625932
126	-1480.149	-1573.632	93.48287	0.6456318	0.5791204	5.827997
132	-1483.265	-1577.044	93.77846	0.471201	0.5018105	5.827997
138	-1490.699	-1584.818	94.11882	0.8039515	0.671905	5.319699
144	-1479.815	-1573.915	94.10062	0.7499146	0.6078124	5.408622
150	-1480.636	-1576.118	95.48201	0.7343557	0.7512029	4.54297
156	-1476.73	-1572.172	95.44271	0.7431908	0.4693004	4.789152
162	-1489.802	-1584.716	94.91398	0.4764826	0.5114402	5.191922
168	-1478.378	-1571.026	92.64745	0.4518566	0.7241557	6.280361
174	-1471.169	-1565.414	94.24574	0.4293198	0.5899962	5.519468
180	-1471.326	-1567.783	96.45665	0.7664829	0.5899962	4.096337
186	-1476.25	-1571.109	94.85897	0.587515	0.6019031	5.083962
192	-1481.788	-1575.616	93.82798	0.6191374	0.6019031	5.635111
198	-1481.867	-1578.375	96.50836	0.7128996	0.6019031	4.087498
204	-1478.123	-1572.841	94.7178	0.7151505	0.5630209	5.123478
210	-1474.688	-1568.06	93.37256	0.5216899	0.6190342	5.924264
216	-1474.192	-1569.664	95.47193	0.6270017	0.522462	4.788325
222	-1480.841	-1576.065	95.22427	0.6111255	0.5036473	4.952196
228	-1484.762	-1578.273	93.51094	0.6111255	0.6113205	5.805761
234	-1481.675	-1578.029	96.35386	0.6781173	0.4088593	4.375675
240	-1484.29	-1578.49	94.20044	0.3480976	0.5118837	5.655264
246	-1488.575	-1582.618	94.04342	0.4683165	0.5348625	5.655264
252	-1492.328	-1587.453	95.12417	0.517344	0.7630849	4.856463
258	-1495.045	-1590.893	95.8474	0.5985268	0.4502189	4.662454
264	-1489.303	-1584.209	94.90615	0.5149201	0.702804	5.021316
270	-1489.845	-1584.772	94.92661	0.732567	0.7104871	4.883366
276	-1488.751	-1584.395	95.64405	0.725967	0.4602309	4.695058
282	-1477.437	-1572.988	95.55144	0.6187678	0.5891318	4.691239
288	-1486.659	-1582.246	95.58728	0.7532416	0.5891318	4.595804
294	-1482.931	-1578.446	95.51456	0.6800479	0.6943132	4.595804
300	-1481.913	-1576.805	94.89227	0.7406015	0.3877656	5.17999
306	-1479.889	-1576.601	96.71238	0.8342415	0.3953181	4.098662
312	-1475.031	-1571.126	96.09589	0.872767	0.7627798	4.109582
318	-1481.578	-1578.583	97.00508	0.8890776	0.6944109	3.62769
324	-1478.727	-1574.348	95.62168	0.7019138	0.5883954	4.605912
330	-1473.626	-1570.42	96.79407	0.6632802	0.4657253	4.075892
336	-1471.807	-1567.246	95.43917	0.7779857	0.712016	4.570266
342	-1483.789	-1579	95.21141	0.6673014	0.508709	4.923481
348	-1489.33	-1583.149	93.81813	0.6255446	0.6418429	5.605931
354	-1488.549	-1581.815	93.26669	0.592785	0.7493895	5.848875
360	-1483.338	-1578.551	95.2127	0.5900914	0.5653808	4.916106
366	-1478.612	-1573.687	95.07477	0.7122211	0.6708479	4.841169
372	-1483.575	-1579.664	96.0886	0.8623307	0.8219014	4.079639
378	-1490.154	-1585.484	95.32981	0.8063048	0.8088145	4.549129
384	-1489.356	-1584.628	95.27288	0.8256711	0.7838058	4.586851
390	-1484.098	-1579.865	95.76671	0.6436173	0.497892	4.636549
396	-1487.318	-1583.148	95.83017	0.6436173	0.4606353	4.636549
402	-1474.215	-1568.912	94.69731	0.570947	0.5530638	5.223069
408	-1471.374	-1565.747	94.37358	0.4888213	0.6840714	5.344066
414	-1472.478	-1567.965	95.48721	0.3494276	0.4698086	4.983204
420	-1467.89	-1563.002	95.11148	0.6528265	0.5130145	4.983204
426	-1481.667	-1577.063	95.39572	0.6236119	0.5304634	4.825622
432	-1494.551	-1588.208	93.65785	0.4948183	0.6253751	5.778071
438	-1483.731	-1577.999	94.26829	0.5687662	0.6203667	5.406153
444	-1493.43	-1587.778	94.34831	0.4887513	0.6203667	5.406153
450	-1498.556	-1594.478	95.92173	0.6604411	0.5463232	4.496425
456	-1494.901	-1590.668	95.76681	0.6964482	0.6667062	4.465422
462	-1482.728	-1576.123	93.39493	0.4427783	0.5424946	6.01732
468	-1481.586	-1574.704	93.11828	0.5550331	0.6552236	6.01732
474	-1484.269	-1577.873	93.60397	0.5753729	0.5069155	5.861858
480	-1484.301	-1579.81	95.50948	0.6757379	0.5996791	4.674195
486	-1487.092	-1582.774	95.68231	0.533971	0.5785902	4.674195
492	-1491.456	-1584.494	93.03869	0.2821565	0.5785902	6.268665
498	-1477.161	-1572.045	94.884	0.7826501	0.4870805	5.061243
504	-1472.297	-1568.304	96.00701	0.7097381	0.4088059	4.553234
510	-1483.497	-1577.512	94.01497	0.5613	0.6833274	5.502205
516	-1484.807	-1578.578	93.7709	0.8053728	0.6833274	5.502205
522	-1487.098	-1582.226	95.12795	0.6292538	0.4846368	5.013268
528	-1487.025	-1582.044	95.01874	0.6975982	0.5092411	5.013268
534	-1481.02	-1577	95.98006	0.6978444	0.5330161	4.45428
540	-1501.9	-1596.452	94.55212	0.5112639	0.4829453	5.398633
546	-1504.951	-1599.465	94.51428	0.6003642	0.5680811	5.295284
552	-1491.032	-1588.311	97.27823	0.7817582	0.6273052	3.584293
558	-1480.648	-1576.307	95.65924	0.8313176	0.5480556	4.546414
564	-1484.097	-1580.397	96.30033	0.8102886	0.6272353	4.129872
570	-1488.105	-1583.095	94.98964	0.706504	0.4456987	5.084728
576	-1482.253	-1577.849	95.59576	0.5001561	0.6557492	4.679985
582	-1482.568	-1578.026	95.45822	0.69916	0.4893274	4.786034
588	-1485.365	-1581.284	95.91825	0.6203114	0.4651706	4.595794
594	-1482.723	-1578.889	96.16591	0.9562088	0.5561654	4.182686
600	-1488.859	-1581.682	92.8226	0.358485	0.5202597	6.393572
606	-1490.697	-1584.138	93.44118	0.7688014	0.7344335	5.667165
612	-1479.178	-1573.658	94.48032	0.6813076	0.675431	5.185099
618	-1482.892	-1577.701	94.80914	0.7295286	0.529628	5.093642
624	-1490.025	-1585.437	95.41111	0.495981	0.493485	4.921674
630	-1492.788	-1587.383	94.59554	0.6495805	0.8578819	5.015304
636	-1490.174	-1586.213	96.03884	0.8311736	0.8647853	4.098002
642	-1485.705	-1581.152	95.44688	0.653835	0.6182216	4.70656
648	-1489.436	-1582.905	93.46947	0.4407661	0.5863844	5.941373
654	-1485.608	-1579.337	93.72899	0.6357077	0.5740453	5.702843
660	-1481.429	-1577.251	95.82129	0.816439	0.5921567	4.426175
666	-1485.56	-1582.215	96.6545	0.8400544	0.4312272	4.089748
672	-1491.099	-1586.763	95.66413	0.5599255	0.6379038	4.621973
678	-1488.024	-1580.861	92.83768	0.3200183	0.6840399	6.276885
684	-1489.943	-1582.789	92.84599	0.3480864	0.6754571	6.263319
690	-1486.027	-1580.535	94.50761	0.4446829	0.5097917	5.435252
696	-1485.865	-1579.762	93.89695	0.4874539	0.6722641	5.615717
702	-1485.354	-1581.737	96.38321	0.7143896	0.4783067	4.267965
708	-1491.67	-1588.094	96.42367	1.012712	0.6420959	3.932075
714	-1490.228	-1585.257	95.02904	0.701984	0.4063662	5.105674
720	-1493.152	-1586.056	92.90416	0.6749098	0.388781	6.304088
726	-1491.278	-1585.368	94.08972	0.6271809	0.505029	5.568998
732	-1497.087	-1589.052	91.96509	0.6076071	0.6444649	6.622964
738	-1495.844	-1588.37	92.52619	0.5563929	0.6275725	6.359507
744	-1497.487	-1593.497	96.01034	0.7090124	0.8034943	4.223495
750	-1490.921	-1585.604	94.68343	0.7319921	0.8134362	4.948889
756	-1490.909	-1585.569	94.65966	0.5458702	0.6580024	5.173802
762	-1493.781	-1588.72	94.93913	0.4583233	0.5274362	5.173802
768	-1495.032	-1589.897	94.86496	0.6927477	0.817094	4.867306
774	-1498.854	-1591.636	92.78205	0.3879282	0.817094	6.180608
780	-1496.29	-1589.406	93.11619	0.3157207	0.7722699	6.066947
786	-1492.809	-1588.088	95.27904	0.6502248	0.6392795	4.785834
792	-1486.831	-1581.487	94.65605	0.517243	0.5218703	5.302626
798	-1482.924	-1577.898	94.97359	0.5156272	0.4834908	5.162935
804	-1494.593	-1589.268	94.6758	0.5184915	0.9391861	4.994594
810	-1500.867	-1595.341	94.47446	0.9432582	0.5242585	5.16539
816	-1494.207	-1587.896	93.68844	0.7934747	0.7662427	5.496211
822	-1496.017	-1589.98	93.96324	0.5085618	0.7633192	5.503734
828	-1492.458	-1588.451	95.99286	0.7742294	0.6208953	4.329747
834	-1503.318	-1599.142	95.8241	0.6929594	0.5114203	4.564211
840	-1505.011	-1600.655	95.64406	0.8985192	0.8241486	4.309981
846	-1511.568	-1608.268	96.70002	0.9701838	0.4193372	4.002078
852	-1506.009	-1601.43	95.42038	0.8764416	0.542092	4.660291
858	-1503.518	-1599.18	95.66198	0.716183	0.542092	4.614709
864	-1498.633	-1593.257	94.62396	0.4599106	0.4840702	5.386295
870	-1490.555	-1584.858	94.30324	0.4292738	0.6253029	5.459877
876	-1485.783	-1582.714	96.93066	0.7322652	0.4646416	3.959569
882	-1499.234	-1595.051	95.81708	0.6106363	0.4767582	4.646744
888	-1489.577	-1582.944	93.36718	0.6708176	0.4767582	5.966606
894	-1499.41	-1591.746	92.33627	0.6117457	0.5644743	6.482472
900	-1500.672	-1593.646	92.97416	0.3712398	0.4990304	6.3232
906	-1499.905	-1593.864	93.95879	0.5175784	0.4990304	5.706398
912	-1498.802	-1593.444	94.64172	0.5565175	0.6326539	5.197194
918	-1494.616	-1589.43	94.81369	0.4927386	0.558673	5.197194
924	-1492.378	-1588.392	96.01377	0.62323	0.5791115	4.437458
930	-1483.704	-1579.625	95.92096	0.6374735	0.6335385	4.437458
936	-1477.48	-1573.16	95.67958	0.8239616	0.6736765	4.437458
942	-1474.867	-1570.294	95.4269	0.7871858	0.6736765	4.600195
948	-1479.314	-1573.144	93.82989	0.5536762	0.8720838	5.482719
954	-1487.907	-1582.424	94.51678	0.3145157	0.531414	5.482719
960	-1485.253	-1579.61	94.35682	0.4149491	0.5527926	5.497089
966	-1490.549	-1584.981	94.43164	0.4767709	0.6543445	5.340732
972	-1500.888	-1595.658	94.76941	0.3226805	0.5136041	5.354793
978	-1488.748	-1582.886	94.13776	0.5036084	0.5136041	5.602791
984	-1487.416	-1582.612	95.19578	0.5477061	0.5142401	4.993668
990	-1490.084	-1587.666	97.58218	0.9865215	0.5524979	3.351433
996	-1494.565	-1590.012	95.4466	0.5614611	0.5747338	4.793825
1002	-1489.593	-1585.307	95.71477	0.5725098	0.5045605	4.699292
1008	-1477.488	-1572.038	94.54959	0.557506	0.5281609	5.333615
1014	-1484.299	-1579.039	94.73949	0.6273243	0.657353	5.084938
1020	-1488.867	-1586.289	97.42206	0.7662196	0.5294391	3.594723
1026	-1479.779	-1575.235	95.45592	0.7582603	0.754315	4.542039
1032	-1483.078	-1579.087	96.00889	0.8140102	0.4998608	4.402766
1038	-1487.391	-1583.472	96.08154	0.8679894	0.3850633	4.448172
1044	-1494.59	-1591.347	96.75675	0.8082595	0.7855914	3.752112
1050	-1492.85	-1588.285	95.43435	0.581587	0.4497918	4.902982
1056	-1481.511	-1575.558	94.04756	0.7691458	0.6171114	5.419916
1062	-1474.743	-1568.593	93.85036	0.6115185	0.5976651	5.630393
1068	-1474.171	-1569.348	95.17727	0.8183686	0.6389343	4.749022
1074	-1475.068	-1570.965	95.89699	0.8090617	0.628594	4.358092
1080	-1476.073	-1571.492	95.41959	0.7336792	0.628594	4.668931
1086	-1467.661	-1563.114	95.45243	0.6594795	0.6585066	4.668931
1092	-1478.773	-1575.033	96.26048	0.768068	0.6585066	4.151933
1098	-1471.476	-1566.184	94.70797	0.6431551	0.6585066	5.092767
1104	-1482.74	-1576.125	93.38445	0.3530577	0.6849306	5.960532
1110	-1484.749	-1579.771	95.02201	0.6157136	0.6207449	4.962765
1116	-1482.735	-1577.203	94.46796	0.7248543	0.5288133	5.285724
1122	-1503.85	-1603.151	99.30041	1.235729	0.5665376	2.130468
1128	-1497.81	-1597.132	99.32239	1.270169	0.4704444	2.194677
1134	-1490.183	-1585.079	94.89568	0.5301077	0.5542295	5.134894
1140	-1488.809	-1584.432	95.62288	0.6205424	0.5085173	4.7202
1146	-1487.154	-1582.234	95.08015	0.5076259	0.591074	5.014328
1152	-1487.216	-1584.917	97.70086	0.725665	0.5594811	3.428537
1158	-1485.56	-1582.415	96.85498	0.8492662	0.5307803	3.872952
1164	-1486.331	-1581.578	95.24658	0.8953796	0.8892556	4.494735
1170	-1499.389	-1594.755	95.36564	0.8986871	0.33593	4.888802
1176	-1490.746	-1585.908	95.16178	0.5229109	0.6834685	4.888802
1182	-1486.264	-1580.396	94.1321	0.7328741	0.8645063	5.221849
1188	-1492.064	-1586.587	94.52349	0.5257977	0.8033677	5.158604
1194	-1498.414	-1593.675	95.26093	0.6234275	0.7158692	4.753888
